Date,Day,Holiday,ADR_Model,ADR_Confirmation,ADR_True_False,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR_Model,ODR_CONF_TIME,ODR_Confirmation,ODR_True_False,ODR Box Color,ODR MAX RET TIME,ODR Close Price,ODR Close Location,ODR Mid Trans,ODR Mid Box,ODR Mid Session,TRANS MAX RET,TRANS MAX EXT,TRANS LOW TIME,TRANS HIGH TIME,RDR_Model,RDR Box Color,RDR_Confirmation,RDR_True_False,RDR_CONF_TIME,RDR IDR MID,RDR DR MID,rdr_idr_highSD,rdr_idr_lowSD,ADR Mid RDR Trans,ADR Mid RDR Box,ADR Mid RDR Session
2016-06-09,Thursday,No,RC,Short,True,intact,intact,intact,DXP,04:20,Short,True,red,05:15,0.450,below,intact,broken,broken,-0.300,0.850,09:00,08:35,RX,green,Short,True,12:10,-0.900,-0.950,-2.450,0.650,intact,intact,intact
2016-06-08,Wednesday,No,DXP/DX,Short,False,intact,broken,broken,U,06:35,Long,True,green,07:05,1.000,above,intact,broken,broken,0.850,1.850,08:30,08:50,RX,red,NO_CONF,NO_CONF,,0.200,0.125,2.400,-2.000,intact,broken,broken
2016-06-07,Tuesday,No,RC,Long,True,intact,intact,intact,UXP,04:30,Long,True,green,08:20,-0.919,inside,intact,intact,intact,-1.676,-0.892,09:15,08:30,DXP,green,Short,True,10:50,-1.459,-1.514,-1.108,-1.811,intact,intact,broken
2016-06-03,Friday,No,UXP/UX,Long,False,broken,broken,broken,RX,04:10,Short,True,red,07:55,-0.731,inside,broken,intact,intact,-1.769,3.038,08:50,08:30,DXP,red,NO_CONF,NO_CONF,,3.981,4.019,1.423,6.538,broken,intact,intact
2016-06-02,Thursday,No,UX,Short,True,intact,intact,intact,DXP,05:05,Long,True,green,08:05,0.636,inside,broken,intact,broken,-2.909,0.818,09:10,08:30,DXP,red,Long,True,11:05,-5.455,-6.000,-2.273,-8.636,intact,intact,broken
2016-06-01,Wednesday,No,RC,Long,True,intact,broken,broken,RX,04:05,Long,False,red,07:05,-1.710,below,intact,broken,broken,-2.677,-1.419,09:05,08:30,DX,green,Long,True,10:35,-1.645,-1.694,-0.613,-2.677,intact,intact,broken
2016-05-31,Tuesday,No,UX,Short,False,intact,broken,intact,RX,04:00,Short,True,red,04:35,-0.174,inside,intact,broken,broken,-0.478,0.304,08:45,09:00,RX,green,Short,True,12:00,-0.500,-0.413,-1.304,0.304,broken,broken,broken
2016-05-27,Friday,No,UXP/UX,Long,False,broken,broken,broken,RX,05:30,Long,True,green,07:55,0.037,inside,broken,broken,broken,-1.259,0.148,09:25,08:30,U,green,Long,True,11:50,0.481,0.315,1.519,-0.556,broken,broken,broken
2016-05-25,Wednesday,No,UXP/UX,Long,True,intact,intact,intact,UXP,04:05,Long,True,equal,07:05,0.769,above,broken,broken,intact,-0.962,0.846,09:25,08:30,U,green,Long,True,13:00,0.846,0.404,2.423,-0.731,intact,intact,intact
2016-05-24,Tuesday,No,DXP/DX,Short,True,intact,broken,intact,RX,04:00,Long,True,green,05:00,1.154,above,intact,intact,intact,1.046,1.338,09:15,08:30,UXP,green,Long,True,10:30,2.562,2.346,3.615,1.508,intact,intact,intact
2016-05-23,Monday,No,UX,Short,False,intact,broken,broken,DX,04:05,Long,True,red,06:10,0.250,inside,intact,intact,broken,-0.146,0.417,08:55,08:30,UXP,green,Short,True,15:10,0.979,0.771,1.271,0.688,broken,broken,broken
2016-05-20,Friday,No,RC,Long,True,intact,intact,intact,UXP,05:10,Short,True,green,08:20,-0.243,inside,broken,broken,intact,-1.243,0.108,08:35,09:20,UX,green,Long,True,11:00,-2.257,-1.892,-3.919,-0.595,intact,intact,intact
2016-05-19,Thursday,No,RC,Short,True,intact,intact,intact,DXP,04:00,Long,True,red,05:40,-0.300,inside,broken,broken,intact,-1.025,-0.275,09:00,08:30,RX,red,Short,True,11:05,-1.650,-1.663,0.050,-3.350,intact,intact,intact
2016-05-18,Wednesday,No,DXP/DX,Short,False,intact,intact,broken,DX,04:50,Long,True,red,08:25,-1.118,inside,intact,broken,broken,-2.088,-0.971,09:05,09:25,U,green,Long,False,13:20,1.250,1.162,3.294,-0.794,intact,broken,broken
2016-05-17,Tuesday,No,UXP/UX,Short,False,intact,intact,broken,UXP,05:05,Short,True,green,06:05,2.227,below,intact,intact,intact,2.000,3.636,08:40,08:30,DXP,red,Short,True,10:30,3.727,3.386,1.136,6.318,broken,broken,intact
2016-05-16,Monday,No,DXP/DX,Long,True,intact,intact,broken,UX,06:35,Short,False,green,07:35,-1.821,above,intact,broken,intact,-1.786,-0.643,08:45,08:30,UXP,green,Long,True,10:45,-2.339,-1.982,-3.179,-1.500,intact,intact,intact
2016-05-13,Friday,No,DXP/DX,Short,True,intact,intact,intact,DXP,07:15,Long,True,green,08:00,0.148,inside,intact,intact,intact,0.148,1.389,08:30,09:25,UXP,green,Long,False,11:25,2.009,1.852,2.463,1.556,broken,broken,broken
2016-05-12,Thursday,No,DXP/DX,Long,False,intact,broken,intact,U,04:30,Long,True,green,05:30,0.920,above,intact,broken,broken,0.240,0.900,09:25,08:30,RX,red,Short,True,10:30,-0.810,-0.790,0.340,-1.960,intact,broken,broken
2016-05-11,Wednesday,No,UXP/UX,Long,False,intact,intact,intact,DXP,08:25,Long,True,red,,1.083,above,intact,intact,broken,0.417,1.167,09:25,08:30,UXP,green,Long,False,10:30,1.000,0.938,1.958,0.042,intact,broken,broken
2016-05-10,Tuesday,No,DXP/DX,Long,True,intact,intact,intact,UXP,07:00,Short,True,green,08:15,0.871,below,intact,broken,intact,0.161,1.258,08:35,09:25,D,green,Long,True,10:30,0.129,0.065,-0.935,1.194,intact,intact,intact
2016-05-09,Monday,No,UXP/UX,Short,True,broken,broken,broken,DXP,04:35,Long,True,red,04:40,0.643,above,broken,broken,intact,-0.738,0.690,09:25,08:30,UXP,green,Long,True,14:50,1.000,0.607,1.810,0.190,broken,broken,broken
2016-05-06,Friday,No,DXP/DX,Long,False,broken,broken,broken,RX,04:45,Long,True,green,06:30,-0.420,inside,broken,broken,broken,-2.200,-0.440,08:45,08:30,RX,green,Short,False,10:45,-0.370,-0.300,0.400,-1.140,intact,broken,broken
2016-05-05,Thursday,No,RC,Long,True,intact,intact,intact,UXP,04:25,Long,False,red,06:30,-1.000,inside,intact,intact,intact,-2.636,-0.909,09:10,08:40,DXP,red,Long,False,11:40,-2.955,-3.182,-1.318,-4.591,intact,broken,broken
2016-05-04,Wednesday,No,RC,Short,True,intact,intact,intact,DXP,04:35,Short,True,green,04:40,2.641,below,intact,intact,intact,2.128,2.872,08:55,09:25,DXP,green,Short,True,12:55,1.705,1.769,0.974,2.436,intact,intact,intact
2016-05-03,Tuesday,No,UXP/UX,Long,False,broken,broken,intact,DXP,04:00,Short,True,red,04:10,0.464,below,intact,intact,broken,0.116,0.623,08:35,08:50,DXP,red,Long,True,13:25,0.725,0.710,0.000,1.449,intact,intact,intact
2016-05-02,Monday,No,DXP/DX,Long,True,intact,broken,intact,UX,07:25,Long,True,red,08:00,0.676,above,intact,broken,broken,0.297,0.973,08:35,09:00,U,red,Long,True,13:10,0.095,0.095,1.108,-0.919,intact,broken,intact
2016-04-29,Friday,No,DXP/DX,Short,True,broken,intact,intact,DXP,07:30,Short,True,red,08:15,0.017,inside,intact,intact,intact,-0.172,1.190,09:25,08:35,DXP,red,Short,True,10:50,1.578,1.836,0.362,2.793,intact,intact,intact
2016-04-28,Thursday,No,UXP/UX,Long,False,intact,intact,intact,DXP,04:30,Short,True,red,08:20,-0.556,inside,broken,intact,broken,-1.378,-0.222,08:30,09:25,UX,green,Long,False,10:45,-1.578,-1.656,-2.444,-0.711,intact,intact,broken
2016-04-27,Wednesday,No,DXP/DX,Short,True,intact,broken,broken,RX,05:50,Short,True,green,08:00,-0.024,inside,intact,broken,broken,-0.143,0.714,09:25,08:35,D,red,Short,True,10:35,0.845,0.667,-0.857,2.548,intact,broken,broken
2016-04-26,Tuesday,No,UXP/UX,Long,False,broken,intact,broken,UXP,06:40,Short,True,green,08:05,-0.104,inside,intact,broken,intact,-0.250,0.188,08:40,09:05,DX,red,Short,True,10:35,0.698,0.656,-0.500,1.896,intact,broken,intact
2016-04-25,Monday,No,RC,Short,True,intact,intact,intact,DXP,04:10,Short,True,red,06:00,-0.344,inside,broken,broken,broken,-0.656,-0.178,09:15,08:50,RC,red,Short,True,11:05,-0.594,-0.583,-0.956,-0.233,intact,intact,intact
2016-04-22,Friday,No,DXP/DX,Long,True,intact,broken,broken,UX,04:45,Short,False,red,07:15,-0.143,inside,broken,broken,intact,-0.607,1.714,09:25,08:30,DX,red,Short,True,10:35,2.054,2.018,-0.250,4.357,broken,broken,intact
2016-04-20,Wednesday,No,DXP/DX,Short,True,intact,intact,broken,DX,04:05,Long,True,red,04:50,1.833,above,intact,intact,intact,1.278,1.944,09:25,09:00,UXP,red,Long,True,11:15,1.292,1.181,2.417,0.167,intact,broken,broken
2016-04-19,Tuesday,No,RC,Long,False,intact,intact,intact,UXP,05:00,Long,True,green,07:25,0.028,inside,intact,broken,intact,-0.493,0.014,09:25,08:30,DXP,red,Short,True,11:50,-1.690,-1.430,-1.085,-2.296,intact,broken,broken
2016-04-18,Monday,No,DXP/DX,Short,True,intact,broken,intact,RX,04:40,Long,True,green,08:15,0.087,above,intact,intact,intact,-0.072,0.377,09:00,08:35,UXP,green,Long,True,10:50,1.022,0.986,1.942,0.101,intact,intact,intact
2016-04-14,Thursday,No,UX,Short,True,broken,intact,broken,DXP,04:20,Long,True,red,04:40,1.381,above,intact,broken,intact,1.333,3.048,08:30,08:45,UX,red,Long,True,10:50,0.762,0.929,1.714,-0.190,broken,broken,broken
2016-04-13,Wednesday,No,UXP/UX,Short,False,intact,intact,intact,UXP,04:55,Long,True,green,05:00,0.306,above,intact,intact,intact,-0.048,0.581,08:40,09:10,UXP,green,Long,True,15:30,0.919,0.952,1.726,0.113,intact,intact,intact
2016-04-12,Tuesday,No,DXP/DX,Long,True,intact,intact,broken,UX,04:05,Short,False,red,06:20,-0.679,inside,broken,broken,broken,-1.054,-0.036,09:20,08:45,DX,red,Long,True,10:55,0.634,0.571,-0.393,1.661,intact,broken,broken
2016-04-07,Thursday,No,UXP/UX,Long,False,intact,broken,broken,D,05:00,Short,True,red,05:10,0.806,below,intact,intact,intact,0.639,1.667,09:25,09:10,DXP,red,Short,True,10:40,2.431,2.389,0.889,3.972,intact,intact,intact
2016-04-06,Wednesday,No,RC,Long,True,intact,broken,broken,U,04:00,Short,True,red,05:55,0.548,below,intact,broken,broken,0.333,1.286,09:25,08:35,DX,green,Long,True,10:45,0.286,0.381,-0.357,0.929,intact,broken,broken
2016-04-04,Monday,No,UXP/UX,Long,True,intact,broken,intact,U,04:30,Long,True,green,08:15,-0.190,inside,broken,intact,intact,-1.016,-0.143,09:25,08:30,DX,red,Short,True,10:45,-1.016,-1.206,-0.762,-1.270,broken,broken,broken
2016-04-01,Friday,No,DXP/DX,Long,False,intact,intact,intact,DXP,04:30,Long,True,red,06:35,0.560,inside,broken,broken,intact,-2.200,1.760,09:00,08:30,RX,green,Long,True,10:35,1.240,1.020,3.840,-1.360,intact,broken,broken
2016-03-31,Thursday,No,DXP/DX,Short,True,intact,intact,broken,DXP,05:40,Long,True,red,06:35,1.233,above,intact,intact,broken,0.567,1.367,09:15,08:30,UXP,green,Long,False,10:50,1.517,1.300,2.233,0.800,broken,broken,broken
2016-03-30,Wednesday,No,UXP/UX,Short,False,broken,broken,intact,UXP,04:00,Long,True,green,04:50,0.133,above,intact,intact,broken,0.027,0.320,09:25,08:45,UXP,green,Short,True,11:30,0.673,0.640,1.253,0.093,intact,intact,intact
2016-03-29,Tuesday,No,RC,Long,True,intact,intact,broken,UXP,04:05,Short,True,green,04:45,3.235,below,intact,broken,broken,2.588,4.176,09:00,09:20,DX,green,Long,True,10:35,1.853,2.206,-0.176,3.882,intact,broken,intact
2016-03-28,Monday,No,UXP/UX,Long,True,intact,intact,broken,UX,06:30,Short,True,green,07:15,0.050,below,intact,intact,intact,-0.267,0.200,09:25,09:15,DXP,red,NO_CONF,NO_CONF,,1.175,1.017,0.467,1.883,broken,intact,intact
2016-03-24,Thursday,No,DXP/DX,Short,False,intact,intact,intact,DXP,04:05,Short,True,red,04:20,2.200,below,intact,broken,broken,1.600,4.400,08:40,08:30,DX,green,Long,True,10:45,1.600,1.633,-0.200,3.400,intact,intact,broken
2016-03-23,Wednesday,No,UXP/UX,Short,True,intact,broken,broken,RC,04:00,Long,True,green,04:05,0.667,above,broken,intact,intact,-3.000,0.733,09:15,08:30,DXP,red,Short,True,11:00,-4.767,-4.533,-3.267,-6.267,broken,intact,intact
2016-03-22,Tuesday,No,UXP/UX,Short,True,broken,intact,intact,DXP,04:10,Short,True,red,05:40,0.350,below,intact,broken,intact,0.025,1.100,09:15,08:45,RX,green,Long,True,10:35,-0.813,-0.613,-1.850,0.225,intact,broken,broken
2016-03-21,Monday,No,RC,Short,True,intact,intact,broken,DXP,04:00,Short,False,green,05:40,-3.231,above,intact,intact,intact,-4.231,-2.077,08:30,09:15,UXP,green,Long,True,13:25,-6.538,-6.577,-9.154,-3.923,broken,intact,broken
2016-03-18,Friday,No,UXP/UX,Short,True,intact,broken,broken,D,04:05,Short,False,green,07:15,-1.357,above,broken,broken,broken,-1.714,0.107,09:25,09:25,D,red,Long,True,11:15,0.625,0.304,-0.857,2.107,broken,broken,broken
2016-03-17,Thursday,No,UXP/UX,Long,True,broken,intact,broken,UX,04:30,Long,False,green,06:35,-3.698,below,intact,intact,intact,-3.744,-2.326,08:30,09:20,DXP,red,Long,True,12:25,-2.674,-2.605,-1.791,-3.558,intact,intact,broken
2016-03-16,Wednesday,No,UXP/UX,Long,False,broken,broken,broken,D,04:10,Long,False,green,07:30,-1.000,inside,intact,broken,broken,-3.708,-0.750,09:00,08:30,RX,green,Long,True,10:40,-0.708,-1.021,0.625,-2.042,intact,broken,broken
2016-03-15,Tuesday,No,UXP/UX,Short,True,intact,intact,intact,DXP,04:10,Short,True,red,07:55,-0.558,inside,broken,broken,broken,-0.837,0.093,08:35,09:00,RX,green,Long,True,10:35,-0.291,-0.267,-1.047,0.465,intact,intact,broken
2016-03-14,Monday,No,UXP/UX,Long,True,intact,broken,broken,D,04:05,Long,False,green,07:55,-1.520,below,intact,broken,intact,-1.800,-1.320,09:00,09:25,U,green,Long,True,10:35,0.060,-0.240,0.840,-0.720,intact,broken,intact
2016-03-10,Thursday,No,UXP/UX,Long,True,broken,broken,broken,RX,07:05,Long,True,green,07:10,1.395,above,intact,intact,broken,0.025,1.753,09:10,08:40,UXP,green,Short,True,10:30,0.778,0.469,1.185,0.370,intact,intact,broken
2016-03-09,Wednesday,No,RC,Long,True,intact,intact,intact,UX,06:10,Long,True,equal,08:25,-0.015,inside,broken,broken,broken,-0.615,0.015,09:25,08:35,DX,red,Long,True,10:35,-1.269,-1.200,-0.831,-1.708,intact,broken,broken
2016-03-08,Tuesday,No,DXP/DX,Short,True,intact,intact,intact,DXP,05:05,Short,False,red,07:10,-1.892,above,intact,broken,broken,-3.162,-1.162,09:25,08:45,U,red,Long,True,11:55,-1.878,-1.959,-3.297,-0.459,intact,broken,broken
2016-03-07,Monday,No,RC,Long,True,broken,broken,broken,RX,04:55,Short,True,red,08:00,-0.139,inside,intact,intact,broken,-0.194,0.264,08:55,09:20,DX,red,Long,False,11:30,0.257,0.257,-0.278,0.792,intact,intact,broken
2016-03-04,Friday,No,RC,Long,True,intact,broken,broken,RX,04:05,Short,False,red,07:50,-2.448,above,broken,broken,broken,-5.000,0.034,09:00,08:30,DXP,red,Long,True,11:10,1.224,0.121,0.310,2.138,broken,broken,broken
2016-03-03,Thursday,No,UX,Long,True,broken,broken,broken,D,04:45,Long,True,red,07:40,-0.326,inside,broken,broken,intact,-0.630,-0.130,08:30,08:55,DX,red,Short,True,11:20,-1.489,-1.380,-0.609,-2.370,broken,broken,intact
2016-03-02,Wednesday,No,UXP/UX,Long,True,broken,broken,broken,U,05:50,Short,True,green,08:15,0.333,below,intact,intact,intact,0.246,0.719,09:25,08:30,DXP,red,Short,True,11:50,0.754,0.816,0.158,1.351,intact,intact,intact
2016-02-29,Monday,No,DXP/DX,Short,True,intact,intact,intact,DXP,05:00,Long,True,red,06:10,1.421,above,intact,intact,intact,1.386,2.526,08:30,08:40,UXP,green,Long,False,11:15,2.772,2.526,3.298,2.246,broken,broken,broken
2016-02-26,Friday,No,UXP/UX,Short,False,intact,intact,intact,UXP,04:05,Long,True,green,07:45,-0.417,inside,broken,intact,intact,-1.792,0.917,09:00,08:45,DXP,red,Short,True,11:35,-3.708,-3.583,-1.750,-5.667,intact,broken,broken
2016-02-25,Thursday,No,UXP/UX,Short,True,intact,intact,broken,DXP,05:50,Long,True,red,06:10,0.098,inside,intact,broken,broken,0.000,0.902,08:45,09:05,RX,red,Long,True,13:40,-0.680,-0.738,0.557,-1.918,intact,intact,broken
2016-02-24,Wednesday,No,DXP/DX,Short,True,broken,broken,intact,D,04:10,Short,True,red,04:15,2.029,below,intact,intact,broken,1.826,2.319,08:35,09:00,DXP,red,Long,True,11:40,2.493,2.514,1.841,3.145,intact,intact,broken
2016-02-23,Tuesday,No,DXP/DX,Short,True,intact,broken,broken,DX,04:15,Long,True,green,05:25,-0.466,inside,broken,broken,intact,-0.507,0.466,08:30,08:55,RX,red,Short,True,10:45,-0.301,-0.233,0.479,-1.082,broken,broken,intact
2016-02-22,Monday,No,UX,Long,True,intact,intact,intact,UXP,04:45,Long,True,red,08:25,-0.636,inside,intact,broken,broken,-1.386,-0.523,09:25,08:30,RX,green,Long,True,12:35,-0.034,-0.182,1.045,-1.114,intact,intact,intact
2016-02-19,Friday,No,DXP/DX,Short,False,intact,broken,broken,U,05:45,Short,True,green,06:00,0.478,below,intact,broken,broken,0.209,1.687,09:00,08:35,DX,green,Long,True,10:30,0.657,0.575,-0.388,1.701,intact,broken,broken
2016-02-18,Thursday,No,UXP/UX,Long,True,broken,broken,broken,D,05:55,Long,True,red,07:45,0.261,above,intact,broken,intact,0.033,0.489,09:25,08:50,DX,red,Short,True,10:45,-0.870,-0.533,-0.511,-1.228,intact,broken,intact
2016-02-17,Wednesday,No,UXP/UX,Short,True,intact,intact,broken,DXP,04:05,Long,True,green,04:10,3.519,above,intact,intact,intact,3.154,4.269,08:30,09:00,UXP,green,Long,True,10:55,4.702,4.558,6.365,3.038,intact,intact,intact
2016-02-16,Tuesday,No,UXP/UX,Long,True,intact,intact,broken,UX,04:00,Short,True,red,04:30,2.583,below,intact,intact,broken,1.472,3.472,08:45,09:10,DXP,red,Short,False,11:05,1.319,1.250,0.028,2.611,intact,broken,broken
2016-02-12,Friday,No,UXP/UX,Long,False,broken,intact,intact,UXP,04:15,Long,True,green,04:45,-0.015,inside,intact,broken,broken,-0.191,0.956,09:05,08:35,D,red,Long,True,11:25,-0.919,-0.713,-0.132,-1.706,intact,broken,broken
2016-02-10,Wednesday,No,RC,Short,True,broken,broken,intact,UX,04:00,Long,True,green,04:20,0.934,above,intact,intact,broken,0.022,1.007,09:10,08:30,UX,green,Long,False,10:30,0.540,0.625,1.257,-0.176,intact,intact,intact
2016-02-09,Tuesday,No,UX,Short,True,broken,broken,broken,UX,04:10,Long,False,green,08:25,-2.011,below,intact,broken,broken,-3.135,-1.989,09:25,08:30,RX,green,NO_CONF,NO_CONF,,-0.730,-0.820,1.258,-2.719,intact,broken,broken
2016-02-08,Monday,No,DXP/DX,Long,True,intact,broken,intact,RX,04:00,Short,True,red,04:05,4.222,below,intact,intact,intact,3.568,4.296,09:20,09:00,DXP,red,Short,False,11:00,4.352,4.352,3.494,5.210,intact,intact,intact
2016-02-04,Thursday,No,RC,Long,True,intact,broken,broken,RC,04:15,Short,True,red,05:05,2.314,below,intact,intact,broken,1.725,4.000,08:45,09:20,DX,green,Long,True,10:30,2.098,2.402,-0.373,4.569,intact,broken,broken
2016-02-03,Wednesday,No,DXP/DX,Short,True,intact,intact,intact,UXP,04:50,Short,True,green,07:05,-0.437,inside,broken,broken,intact,-1.549,-0.268,08:30,09:10,D,red,Short,True,10:30,1.634,1.415,-0.817,4.085,intact,broken,broken
2016-02-02,Tuesday,No,UXP/UX,Long,False,broken,broken,intact,D,04:35,Short,True,red,08:00,-0.196,inside,intact,intact,intact,-0.471,0.029,09:00,08:50,DX,red,Short,True,12:00,0.314,0.230,-0.108,0.735,intact,intact,intact
2016-02-01,Monday,No,UXP/UX,Long,True,broken,broken,intact,DX,04:15,Short,True,red,06:15,0.941,below,intact,broken,broken,-0.265,1.176,08:35,09:15,D,red,Long,True,10:40,0.397,0.279,-0.794,1.588,intact,broken,broken
2016-01-29,Friday,No,RC,Long,True,intact,intact,intact,UXP,08:05,Short,True,red,08:15,0.395,below,intact,broken,intact,-0.487,0.632,08:30,09:05,U,green,Long,True,12:00,-1.375,-1.408,-2.500,-0.250,intact,intact,intact
2016-01-28,Thursday,No,DXP/DX,Long,True,intact,intact,broken,UXP,05:10,Short,True,green,05:45,0.915,below,broken,broken,broken,-1.780,2.000,08:30,09:20,D,red,Short,True,10:30,1.424,1.297,-0.763,3.610,broken,broken,broken
2016-01-27,Wednesday,No,UX,Short,True,broken,intact,broken,DX,08:20,Long,True,red,08:25,0.500,above,intact,broken,broken,0.065,0.758,09:25,08:50,RX,red,Long,False,12:10,-1.419,-1.145,0.048,-2.887,broken,broken,broken
2016-01-26,Tuesday,No,DXP/DX,Long,False,intact,intact,broken,DXP,04:45,Long,True,equal,04:50,3.211,above,intact,intact,intact,3.088,3.965,08:30,09:10,UXP,red,Long,True,10:35,2.719,2.702,3.860,1.579,intact,broken,intact
2016-01-25,Monday,No,UX,Short,False,broken,broken,broken,DXP,05:25,Long,True,red,08:25,-0.370,inside,broken,broken,broken,-1.043,0.370,08:55,09:25,UXP,green,Short,False,11:10,0.717,0.500,1.283,0.152,intact,broken,broken
2016-01-22,Friday,No,RC,Short,False,intact,intact,intact,UXP,04:00,Long,True,green,05:00,0.571,above,intact,intact,intact,0.013,0.896,08:55,09:20,UXP,green,Long,True,13:55,1.279,1.214,2.078,0.481,intact,intact,intact
2016-01-21,Thursday,No,UXP/UX,Long,False,intact,intact,intact,DXP,04:00,Short,False,red,08:20,-1.486,above,intact,broken,intact,-2.437,-1.141,09:05,08:35,U,green,Long,True,10:50,-0.919,-0.880,-1.739,-0.099,broken,broken,broken
2016-01-20,Wednesday,No,DXP/DX,Short,True,intact,intact,intact,DXP,04:15,Short,True,red,04:50,-0.901,inside,intact,broken,broken,-1.459,-0.730,08:30,08:55,RX,red,Short,False,10:30,-0.707,-0.671,-1.604,0.189,intact,intact,broken
2016-01-19,Tuesday,No,UXP/UX,Long,False,intact,intact,intact,UXP,04:10,Short,True,red,06:35,-0.238,inside,broken,intact,intact,-0.635,0.587,09:10,08:40,DXP,red,Short,True,11:10,1.262,1.349,0.746,1.778,intact,broken,broken
2016-01-15,Friday,No,UXP/UX,Short,True,intact,intact,intact,DXP,04:15,Short,True,red,04:40,0.489,below,intact,intact,intact,0.496,2.266,09:25,08:30,DXP,green,Short,True,12:15,1.101,1.371,0.612,1.590,intact,intact,intact
2016-01-14,Thursday,No,DXP/DX,Long,True,intact,intact,broken,UXP,04:00,Short,True,red,04:40,-0.105,inside,broken,broken,broken,-0.714,0.076,08:30,09:20,D,green,Long,True,10:30,0.595,0.776,-0.733,1.924,intact,broken,intact
2016-01-12,Tuesday,No,RC,Short,True,intact,intact,broken,DXP,04:15,Long,True,green,04:20,3.169,above,intact,intact,intact,2.646,3.354,09:05,09:00,UXP,green,Short,True,10:45,3.769,3.754,4.446,3.092,intact,intact,broken
2016-01-11,Monday,No,DXP/DX,Long,True,broken,intact,intact,UXP,08:15,Long,True,green,08:25,-0.047,inside,intact,broken,broken,-0.208,0.283,09:05,09:20,U,red,Short,True,10:50,-0.208,-0.156,0.330,-0.745,intact,intact,broken
2016-01-07,Thursday,No,UX,Short,True,intact,intact,intact,DXP,04:15,Short,True,red,05:05,0.061,inside,intact,broken,broken,-0.404,0.141,08:35,09:15,RC,green,Long,False,10:30,-0.540,-0.549,-0.817,-0.263,intact,intact,intact
2016-01-06,Wednesday,No,DXP/DX,Short,True,intact,intact,intact,DXP,05:15,Short,True,red,05:20,1.542,below,intact,broken,broken,1.236,1.833,08:45,09:25,RX,green,Long,True,11:00,-0.243,-0.118,-1.444,0.958,intact,intact,intact
