Date,Day,ADR_Model,ADR_Confirmation,ADR_True_False,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR_Model,ODR_CONF_TIME,ODR_Confirmation,ODR_True_False,ODR Box Color,ODR MAX RET TIME,ODR Close Price,ODR Close Location,ODR Mid Trans,ODR Mid Box,ODR Mid Session,TRANS MAX RET,TRANS MAX EXT,TRANS LOW TIME,TRANS HIGH TIME,RDR_Model,RDR Box Color,RDR_Confirmation,RDR_True_False,RDR_CONF_TIME,RDR IDR MID,RDR DR MID,rdr_idr_highSD,rdr_idr_lowSD,ADR Mid RDR Trans,ADR Mid RDR Box,ADR Mid RDR Session
2014-04-30,Wednesday,DXP/DX,Short,True,intact,intact,intact,DXP,4:00,Short,False,red,06:45,-1.455,Above,broken,intact,intact,-2.273,5.091,09:25,08:40,DXP,red,Long,True,14:50,4.773,4.727,3.364,6.182,intact,intact,intact
2014-04-29,Tuesday,RC,Long,True,intact,intact,intact,UXP,4:45,Long,True,green,06:15,1.067,Above,intact,intact,broken,-0.400,5.467,08:50,09:25,UXP,green,Short,True,11:00,5.433,5.633,6.000,4.867,intact,intact,broken
2014-04-28,Monday,RC,Long,True,intact,intact,intact,UXP,4:10,Long,False,green,08:25,-4.400,Below,broken,intact,intact,-5.400,-0.300,09:20,09:00,DXP,red,Short,True,10:55,-5.000,-5.050,-3.700,-6.300,intact,broken,broken
2014-04-25,Friday,DXP/DX,Long,True,broken,intact,intact,DXP,4:10,Short,True,red,06:15,0.188,Below,broken,intact,intact,-1.375,6.125,09:25,08:35,DXP,green,NO_CONF,NO_CONF,,4.469,4.906,3.813,5.125,intact,intact,intact
2014-04-24,Thursday,DXP/DX,Long,True,intact,broken,broken,UXP,5:00,Short,False,red,06:45,-1.333,Inside,broken,intact,intact,-5.333,1.833,08:40,09:05,UXP,red,Long,False,11:05,-3.125,-3.125,-4.250,-2.000,broken,intact,intact
2014-04-23,Wednesday,DXP/DX,Short,True,intact,intact,intact,DXP,4:30,Short,True,green,07:35,0.250,Below,broken,intact,broken,-2.500,0.375,08:30,09:15,UXP,green,Short,True,10:30,-2.437,-2.375,-3.250,-1.625,broken,broken,broken
2014-04-22,Tuesday,RC,Long,False,intact,broken,intact,DX,4:05,Short,True,red,04:20,3.474,Below,intact,intact,intact,2.947,5.789,09:20,08:35,DXP,red,Short,True,10:55,5.842,5.974,5.105,6.579,intact,intact,intact
2014-04-21,Monday,RC,Short,True,intact,intact,intact,DXP,4:50,Short,True,green,07:25,1.667,Below,broken,intact,intact,-6.333,2.333,08:30,08:35,UXP,green,Short,True,13:45,-12.333,-11.667,-18.000,-6.667,broken,broken,broken
2014-04-17,Thursday,DXP/DX,Long,True,intact,intact,broken,UXP,4:00,Short,True,red,06:25,0.458,Below,intact,broken,broken,-0.208,1.125,08:40,09:00,RX,green,Long,True,10:40,-0.500,-0.375,-1.583,0.583,broken,broken,broken
2014-04-16,Wednesday,RC,Short,False,intact,intact,intact,UXP,4:00,Long,True,green,04:05,1.636,Above,intact,intact,broken,0.879,1.788,09:05,09:20,UXP,red,Short,True,10:30,1.045,1.167,1.242,0.848,intact,intact,broken
2014-04-15,Tuesday,DXP/DX,Short,True,intact,intact,intact,DXP,4:25,Short,True,red,05:25,-0.087,Inside,broken,intact,intact,-2.565,0.478,08:50,09:25,UXP,green,Short,True,14:40,-2.739,-2.783,-3.478,-2.000,broken,intact,broken
2014-04-14,Monday,UXP/UX,Long,True,intact,intact,broken,UXP,4:25,Short,True,green,04:35,3.650,Below,intact,intact,intact,2.100,5.000,09:10,08:55,DXP,green,Long,True,10:30,3.250,3.250,2.300,4.200,intact,intact,broken
2014-04-11,Friday,RC,Short,True,intact,broken,broken,DX,4:15,Short,False,red,07:00,-0.867,Inside,intact,intact,intact,-3.000,-0.667,08:30,08:50,UXP,green,Long,True,11:45,-3.833,-4.367,-5.933,-1.733,broken,intact,intact
2014-04-10,Thursday,UXP/UX,Short,False,broken,intact,broken,UXP,4:10,Long,False,green,07:10,-1.500,Below,intact,broken,broken,-3.214,-1.071,09:15,08:30,D,green,NO_CONF,NO_CONF,,-1.286,-1.500,-0.071,-2.500,broken,broken,broken
2014-04-09,Wednesday,UXP/UX,Short,False,intact,broken,broken,DX,5:30,Long,True,red,05:45,1.739,Above,intact,intact,intact,0.391,1.870,09:05,08:45,UXP,red,Short,False,10:30,1.457,1.543,1.783,1.130,intact,intact,intact
2014-04-08,Tuesday,RC,Long,True,intact,intact,intact,UXP,6:35,Short,False,green,07:35,-0.750,Inside,broken,intact,broken,-1.667,0.917,09:10,09:00,DXP,red,Long,True,11:20,1.625,1.500,0.833,2.417,intact,intact,broken
2014-04-07,Monday,DXP/DX,Short,True,intact,intact,intact,DXP,5:30,Long,False,red,08:05,-1.172,Below,broken,broken,broken,-1.759,-0.414,09:00,08:40,U,green,Short,True,11:20,0.534,0.586,1.655,-0.586,intact,broken,broken
2014-04-04,Friday,UXP/UX,Long,False,intact,intact,intact,UXP,4:30,Long,True,green,04:50,0.733,Above,intact,intact,intact,-0.133,1.767,08:45,09:00,UXP,green,Long,True,10:35,1.150,1.050,1.433,0.867,intact,intact,intact
2014-04-03,Thursday,RC,Short,False,broken,broken,broken,RX,4:00,Long,False,green,04:25,0.435,Above,broken,intact,intact,-1.087,0.783,08:45,08:30,UX,green,Long,True,11:40,0.413,0.587,1.130,-0.304,broken,intact,intact
2014-04-02,Wednesday,DXP/DX,Long,False,broken,broken,broken,UX,4:25,Short,True,green,04:40,7.222,Below,intact,intact,broken,1.778,8.556,08:35,09:15,DXP,red,Short,False,11:20,5.056,4.889,3.333,6.778,intact,intact,broken
2014-04-01,Tuesday,RC,Short,True,broken,intact,broken,DXP,4:00,Long,True,green,06:55,0.833,Above,broken,broken,intact,-0.500,1.167,09:00,08:45,RX,red,Short,True,11:15,-1.611,-1.472,0.167,-3.389,intact,intact,intact
2014-03-31,Monday,DXP/DX,Long,False,broken,broken,broken,UXP,6:25,Short,True,green,08:10,0.526,Below,broken,broken,broken,-0.895,0.579,08:30,09:00,RX,red,Short,True,10:30,-0.368,-0.500,-1.474,0.737,broken,broken,broken
2014-03-28,Friday,RC,Short,False,intact,intact,intact,UXP,5:25,Long,True,green,07:55,1.286,Above,intact,intact,broken,0.714,3.929,08:30,09:20,UXP,red,Short,True,10:35,2.679,2.714,4.143,1.214,intact,intact,intact
2014-03-27,Thursday,UXP/UX,Long,False,intact,intact,broken,UX,4:10,Short,False,red,08:05,-8.600,Above,intact,intact,intact,-12.700,-8.300,08:30,09:05,UXP,green,Long,True,11:35,-11.750,-11.900,-13.300,-10.200,intact,intact,intact
2014-03-26,Wednesday,DXP/DX,Long,True,intact,broken,broken,RX,8:05,Long,True,red,08:10,0.727,Above,intact,intact,intact,0.273,1.455,09:00,09:15,UXP,green,Short,False,11:15,1.348,1.364,1.879,0.818,intact,intact,intact
2014-03-25,Tuesday,DXP/DX,Short,False,intact,broken,intact,UXP,4:05,Long,True,red,04:10,5.000,Above,intact,broken,broken,1.917,5.333,09:25,09:00,RX,red,Short,False,10:30,-0.542,0.000,1.167,-2.250,intact,broken,broken
2014-03-24,Monday,DXP/DX,Short,True,broken,intact,intact,UX,4:45,Long,True,green,05:00,1.826,Above,intact,intact,broken,1.739,3.304,08:30,09:25,UXP,red,Short,True,10:40,2.283,2.261,2.826,1.739,intact,intact,broken
2014-03-21,Friday,DXP/DX,Short,True,intact,broken,broken,RX,4:35,Long,True,green,04:50,1.290,Above,intact,intact,intact,0.839,2.161,08:45,09:20,UXP,green,Long,True,10:30,1.952,1.790,2.710,1.194,intact,intact,intact
2014-03-20,Thursday,UXP/UX,Long,True,intact,intact,broken,UXP,4:10,Short,True,green,04:15,4.308,Below,intact,broken,intact,3.846,6.846,08:45,09:25,DX,green,Short,True,11:20,1.808,1.615,-0.462,4.077,intact,broken,broken
2014-03-19,Wednesday,UXP/UX,Short,False,broken,broken,broken,RX,4:00,Long,False,green,07:45,1.375,Above,intact,intact,broken,0.500,3.750,09:15,08:50,UXP,green,Short,False,11:10,2.219,2.094,2.688,1.750,intact,intact,broken
2014-03-18,Tuesday,DXP/DX,Short,True,broken,broken,intact,RX,4:55,Long,True,green,06:55,1.105,Above,intact,intact,intact,-0.105,2.684,09:20,09:10,UXP,green,Long,True,10:40,2.289,2.211,3.947,0.632,intact,intact,intact
2014-03-17,Monday,UXP/UX,Short,False,broken,intact,intact,DXP,4:35,Short,True,red,07:55,2.765,Below,intact,intact,intact,0.824,3.882,09:00,09:15,DXP,green,Short,True,10:45,1.294,1.441,0.588,2.000,intact,intact,intact
2014-03-14,Friday,RC,Long,False,broken,broken,intact,U,4:00,Long,True,green,05:00,3.462,Above,intact,intact,intact,2.615,6.692,08:30,08:45,UXP,green,Short,True,11:45,4.154,5.269,5.615,2.692,intact,intact,intact
2014-03-13,Thursday,DXP/DX,Long,True,broken,broken,broken,U,4:00,Long,False,green,05:45,1.500,Above,broken,broken,broken,-4.250,1.917,09:00,08:30,RX,green,Long,True,11:00,-1.167,-1.042,0.417,-2.750,broken,broken,broken
2014-03-12,Wednesday,DXP/DX,Long,False,broken,intact,intact,DXP,4:15,Short,True,green,04:20,6.308,Below,intact,intact,intact,4.692,8.385,09:00,08:45,DXP,green,Short,True,11:10,4.154,3.962,1.615,6.692,intact,intact,intact
2014-03-11,Tuesday,RC,Long,True,intact,intact,intact,UXP,4:35,Long,False,green,07:45,-2.300,Below,intact,intact,intact,-8.100,-1.600,09:10,08:35,DXP,green,Long,False,10:35,-6.700,-7.050,-5.100,-8.300,broken,intact,broken
2014-03-10,Monday,RC,Long,False,intact,intact,intact,DXP,4:05,Long,True,green,07:15,-0.556,Inside,broken,broken,broken,-1.306,0.306,08:50,09:05,D,green,Long,True,10:30,-0.986,-0.958,-0.389,-1.583,intact,intact,intact
2014-03-07,Friday,UXP/UX,Long,True,intact,broken,broken,U,5:05,Short,False,green,07:30,-1.250,Above,intact,intact,intact,-4.750,-0.625,09:15,08:35,UXP,green,Long,True,12:50,-4.250,-4.250,-5.500,-3.000,intact,intact,intact
2014-03-06,Thursday,DXP/DX,Long,True,intact,intact,broken,UXP,4:35,Long,False,green,08:20,-2.591,Below,intact,broken,broken,-2.955,-0.636,08:35,09:05,RX,green,Short,False,12:40,-0.205,-0.614,1.045,-1.455,broken,broken,broken
2014-03-05,Wednesday,RC,Long,True,broken,broken,intact,RX,4:00,Short,True,red,04:15,1.476,Below,intact,intact,intact,0.762,2.095,08:45,08:55,DXP,red,Short,True,10:35,1.524,1.619,0.524,2.524,intact,intact,intact
2014-03-04,Tuesday,UXP/UX,Long,False,intact,intact,intact,DXP,5:45,Short,True,red,08:00,-0.079,Inside,broken,intact,intact,-0.789,0.316,09:20,08:55,DXP,red,Short,True,12:40,0.553,0.711,0.026,1.079,intact,intact,intact
2014-03-03,Monday,UXP/UX,Short,True,broken,broken,broken,D,4:00,Short,False,red,08:05,-1.614,Above,broken,intact,broken,-2.159,-0.023,09:05,08:35,UX,green,Long,False,10:45,-1.466,-1.375,-1.977,-0.955,broken,broken,broken
2014-02-28,Friday,RC,Short,True,broken,broken,broken,RC,5:30,Long,True,red,08:20,1.545,Above,broken,broken,intact,-2.636,1.636,09:00,08:30,RX,green,Long,True,10:30,0.091,0.182,1.455,-1.273,broken,broken,intact
2014-02-27,Thursday,UXP/UX,Short,True,intact,broken,broken,RX,,NO_CONF,NO_CONF,green,,,Inside,broken,intact,broken,,,09:25,08:55,DX,green,Long,True,10:30,,,,,broken,intact,broken
2014-02-26,Wednesday,UXP/UX,Short,True,intact,broken,broken,D,4:00,Long,True,green,05:30,1.789,Above,intact,intact,intact,0.368,2.421,09:10,08:50,UXP,red,Long,True,10:30,1.053,1.132,1.526,0.579,intact,intact,intact
2014-02-25,Tuesday,UXP/UX,Short,True,intact,intact,intact,DXP,4:15,Long,False,red,07:55,-4.846,Below,intact,intact,intact,-5.385,-2.846,09:00,09:15,DXP,red,Long,True,13:15,-5.923,-5.923,-3.538,-8.308,intact,intact,intact
2014-02-24,Monday,RC,Short,True,intact,intact,intact,DXP,5:00,Short,True,green,08:25,0.077,Inside,broken,broken,broken,-3.846,1.308,09:15,08:50,RX,green,Long,True,10:50,0.115,0.115,-1.231,1.462,broken,broken,broken
2014-02-21,Friday,U,NO_CONF,NO_CONF,intact,intact,intact,DX,4:00,Short,True,red,04:40,0.444,Inside,broken,broken,intact,-0.778,3.000,08:50,09:00,D,red,Short,True,10:30,0.500,0.278,-0.889,1.889,intact,intact,intact
2014-02-20,Thursday,UXP/UX,Short,True,broken,intact,intact,DXP,5:00,Long,False,red,08:15,-1.667,Below,broken,broken,broken,-1.778,1.111,08:30,09:20,UX,red,Short,False,11:10,-0.083,-0.139,0.278,-0.444,broken,broken,broken
2014-02-19,Wednesday,UXP/UX,Short,True,intact,intact,broken,DXP,5:50,Long,True,red,05:55,1.550,Above,intact,intact,intact,0.150,3.400,09:25,08:50,UXP,green,Long,True,11:00,0.825,0.775,1.650,0.000,broken,broken,broken
2014-02-18,Tuesday,D,Short,True,intact,intact,broken,DXP,5:15,Long,True,red,05:20,3.643,Above,intact,intact,intact,3.429,6.429,09:00,09:05,UXP,red,Long,True,11:40,4.357,4.500,5.214,3.500,intact,intact,intact
2014-02-17,Monday,UXP/UX,Long,True,intact,intact,intact,UXP,4:50,Short,True,NEUTRAL,05:50,0.115,Below,intact,intact,intact,-0.308,0.346,09:00,09:05,DX,red,Long,False,10:35,0.038,0.058,-0.154,0.231,intact,intact,intact
2014-02-14,Friday,RC,Long,False,intact,intact,intact,DXP,7:55,Long,True,red,08:05,0.400,Above,broken,intact,broken,-1.760,0.680,09:20,08:35,DXP,equal,Long,True,10:30,-1.760,-1.740,-1.160,-2.360,intact,intact,broken
2014-02-13,Thursday,DXP/DX,Short,True,intact,intact,intact,DXP,4:00,Short,False,red,07:10,-0.875,Inside,broken,intact,intact,-2.625,0.250,08:35,09:00,UXP,green,Long,True,11:25,-2.521,-2.458,-3.042,-2.000,intact,broken,broken
2014-02-12,Wednesday,UXP/UX,Short,False,intact,intact,broken,UXP,6:20,Short,False,green,08:05,-0.889,Inside,intact,intact,broken,-8.111,-0.778,08:30,09:05,UXP,green,Short,True,10:30,-7.056,-7.056,-7.889,-6.222,intact,intact,broken
2014-02-11,Tuesday,UXP/UX,Long,True,broken,intact,intact,UXP,,NO_CONF,NO_CONF,green,,,Inside,broken,intact,broken,,,09:15,08:45,DX,green,NO_CONF,NO_CONF,,,,,,broken,broken,broken
2014-02-10,Monday,UXP/UX,Short,True,intact,intact,intact,DXP,4:00,Short,True,red,08:25,-1.053,Inside,intact,intact,intact,-1.842,-0.500,09:00,09:15,UXP,red,Long,True,11:10,-1.316,-1.395,-1.605,-1.026,intact,intact,broken
2014-02-07,Friday,DXP/DX,Short,True,intact,intact,intact,DXP,4:00,Short,False,red,08:25,-1.600,Above,broken,intact,intact,-5.400,2.200,08:30,09:25,UXP,red,Short,False,10:40,-5.367,-5.533,-6.067,-4.667,broken,intact,intact
2014-02-06,Thursday,RC,Long,True,broken,intact,intact,UX,4:05,Long,True,green,04:10,3.429,Above,intact,intact,broken,2.500,8.429,08:50,09:15,UXP,red,Short,True,11:10,5.286,5.286,6.429,4.143,intact,intact,broken
2014-02-05,Wednesday,UXP/UX,Long,True,intact,intact,broken,UX,4:25,Long,False,red,08:20,-1.300,Below,broken,broken,broken,-4.100,3.800,09:20,08:55,RX,green,Short,True,10:40,-1.200,-0.900,1.000,-3.400,broken,broken,broken
2014-02-04,Tuesday,DXP/DX,Long,True,broken,intact,broken,UX,4:00,Long,False,green,07:05,-0.833,Inside,broken,intact,intact,-1.000,3.444,08:30,09:25,UXP,green,Short,True,12:25,3.861,3.778,5.000,2.722,intact,intact,intact
2014-02-03,Monday,DXP/DX,Long,True,intact,broken,broken,U,4:20,Short,False,red,07:35,-1.130,Inside,intact,intact,broken,-2.239,-1.087,09:15,09:00,UXP,red,Short,True,10:30,-1.370,-1.402,-1.717,-1.022,intact,intact,broken
2014-01-31,Friday,DXP/DX,Short,True,intact,intact,broken,DXP,4:00,Long,False,red,08:10,-3.714,Below,intact,broken,broken,-4.071,-1.000,09:00,09:05,RX,green,Long,True,11:10,-1.286,-1.179,0.143,-2.714,intact,intact,broken
2014-01-30,Thursday,UXP/UX,Short,True,intact,broken,broken,RX,4:15,Long,True,green,07:55,0.481,Above,intact,intact,intact,-0.037,3.481,08:55,09:25,UXP,red,Short,True,14:35,2.648,2.667,3.296,2.000,intact,intact,intact
2014-01-29,Wednesday,DXP/DX,Long,True,broken,broken,broken,D,4:05,Short,False,red,07:25,-1.000,Inside,broken,intact,broken,-1.533,3.600,09:25,08:30,DXP,green,Long,True,10:35,2.133,2.267,0.933,3.333,broken,intact,broken
2014-01-28,Tuesday,DXP/DX,Long,True,broken,intact,intact,UXP,4:00,Long,True,green,05:30,0.643,Above,broken,intact,intact,-0.929,6.000,08:35,09:25,UXP,green,NO_CONF,NO_CONF,,8.786,7.964,10.000,7.571,intact,intact,intact
2014-01-27,Monday,D,Short,True,intact,broken,broken,D,7:50,Long,True,green,08:20,-0.533,Inside,broken,broken,intact,-1.633,0.467,09:00,09:10,D,red,Short,True,10:40,-1.350,-1.283,-0.467,-2.233,broken,broken,intact
2014-01-24,Friday,RC,Long,True,intact,intact,broken,UXP,4:15,Short,True,green,04:20,1.241,Below,intact,intact,intact,-0.034,1.793,08:35,09:25,DXP,red,Short,True,10:45,1.276,1.155,0.621,1.931,broken,broken,intact
2014-01-23,Thursday,UXP/UX,Short,False,broken,intact,broken,UXP,4:30,Long,True,green,05:50,2.385,Above,intact,intact,intact,0.385,4.692,09:00,09:10,UXP,green,Long,True,11:10,3.615,3.346,5.000,2.231,intact,intact,intact
2014-01-22,Wednesday,RC,Long,True,intact,intact,intact,UXP,,NO_CONF,NO_CONF,red,,,Inside,broken,intact,intact,,,08:30,09:00,UXP,green,Long,True,10:35,,,,,intact,intact,intact
2014-01-21,Tuesday,RC,Long,True,intact,intact,intact,UXP,4:20,Long,True,green,04:25,2.294,Above,intact,intact,intact,1.059,5.941,09:00,09:10,UXP,red,Short,True,11:05,4.471,4.412,5.000,3.941,intact,intact,intact
2014-01-20,Monday,DXP/DX,Short,True,intact,intact,broken,DX,8:20,Long,True,red,08:25,0.353,Above,intact,broken,broken,0.118,1.765,08:35,08:55,U,red,Short,True,10:30,0.176,0.324,1.294,-0.941,broken,broken,broken
2014-01-17,Friday,RC,Short,False,intact,intact,intact,UXP,4:00,Long,True,green,04:40,2.417,Above,intact,broken,broken,1.417,4.833,08:35,08:55,RX,red,NO_CONF,NO_CONF,,-0.583,-0.333,1.500,-2.667,intact,broken,intact
2014-01-16,Thursday,UXP/UX,Short,True,intact,intact,broken,DXP,4:45,Long,True,red,08:25,0.500,Above,broken,broken,broken,-1.182,1.273,09:20,09:00,RX,red,NO_CONF,NO_CONF,,-0.750,-0.727,0.500,-2.000,broken,intact,broken
2014-01-15,Wednesday,RC,NO_CONF,NO_CONF,broken,broken,intact,U,6:15,Long,True,green,06:35,1.038,Above,intact,intact,intact,-0.154,1.500,09:10,08:55,UXP,green,Long,True,10:30,1.788,1.904,2.615,0.962,intact,intact,intact
2014-01-14,Tuesday,DXP/DX,Long,True,intact,intact,intact,UXP,4:35,Long,True,green,06:25,-0.308,Inside,broken,intact,broken,-0.615,0.962,08:35,09:00,UXP,green,Short,False,11:00,1.212,1.192,1.962,0.462,intact,intact,intact
2014-01-13,Monday,RC,Short,True,intact,intact,intact,DXP,6:00,Short,True,red,07:55,1.095,Below,intact,broken,intact,-0.286,2.714,09:00,09:15,D,red,Short,True,10:35,-0.024,0.214,-0.714,0.667,intact,intact,intact
2014-01-10,Friday,DXP/DX,Long,True,intact,intact,intact,UXP,4:25,Short,False,NEUTRAL,08:15,-1.842,Above,broken,broken,broken,-4.684,-0.211,09:15,08:45,RX,red,NO_CONF,NO_CONF,,-0.447,-0.342,-2.526,1.632,intact,broken,broken
2014-01-09,Thursday,DXP/DX,Long,True,intact,broken,broken,U,5:25,Long,True,red,06:40,1.267,Above,broken,broken,intact,-1.067,1.333,09:00,08:30,D,red,Short,True,10:50,-1.167,-1.267,-0.267,-2.067,broken,broken,intact
2014-01-08,Wednesday,UXP/UX,Short,True,broken,broken,broken,RX,4:10,Short,True,red,07:20,-0.111,Inside,intact,intact,intact,-0.444,2.000,09:10,08:30,DXP,red,Short,True,10:30,1.778,1.889,1.056,2.500,intact,intact,intact
2014-01-07,Tuesday,DXP/DX,Short,True,broken,broken,intact,U,6:15,Long,True,red,06:30,0.571,Above,broken,broken,broken,-2.429,0.857,09:20,08:30,D,green,Long,True,10:40,-1.095,-1.071,-0.333,-1.857,broken,broken,broken
2014-01-06,Monday,DXP/DX,Short,True,broken,broken,broken,UX,4:30,Long,True,red,07:35,0.333,Above,broken,intact,intact,-3.750,0.417,09:25,08:30,DXP,green,Short,True,11:25,-2.792,-2.833,-1.417,-4.167,broken,broken,intact
2014-01-03,Friday,DXP/DX,Long,False,broken,broken,broken,RX,5:00,Short,True,green,07:45,1.381,Below,intact,intact,intact,0.143,1.857,08:30,09:00,DXP,red,Short,True,10:30,1.762,1.762,0.571,2.952,intact,intact,intact
2014-01-02,Thursday,UXP/UX,Short,False,intact,intact,broken,UXP,4:20,Short,True,red,05:05,9.909,Below,intact,intact,intact,9.273,18.000,09:15,08:50,DXP,red,Short,True,13:15,19.955,19.909,17.364,22.545,intact,intact,intact
2013-12-31,Tuesday,DXP/DX,Short,True,intact,intact,intact,DXP,4:20,Short,True,green,05:15,4.000,Below,intact,intact,intact,3.308,7.154,09:00,08:30,DXP,green,Long,False,10:35,4.115,4.038,2.846,5.385,intact,intact,intact
2013-12-30,Monday,UXP/UX,Short,False,broken,broken,broken,U,4:50,Short,True,red,05:55,3.750,Below,intact,intact,intact,1.417,4.500,08:30,09:10,DXP,red,Short,True,11:20,2.792,2.875,1.250,4.333,intact,intact,intact
2013-12-27,Friday,UXP/UX,Short,True,broken,broken,broken,RX,4:00,Short,False,red,07:15,-1.000,Inside,intact,intact,intact,-5.294,-0.647,08:35,09:15,UXP,green,Long,True,10:30,-3.647,-3.618,-4.000,-3.294,broken,intact,intact
2013-12-26,Thursday,U,Long,True,intact,broken,broken,U,5:50,Short,True,red,06:25,0.318,Below,broken,broken,broken,-1.318,0.364,08:30,09:10,RC,red,Short,False,10:35,-0.750,-0.750,-0.955,-0.545,broken,intact,broken
2013-12-24,Tuesday,DXP/DX,Long,True,intact,intact,intact,UXP,4:10,Long,True,green,04:40,2.417,Above,intact,intact,intact,1.083,2.750,09:10,09:05,UXP,green,NO_CONF,NO_CONF,,2.208,2.417,2.833,1.583,intact,intact,intact
2013-12-23,Monday,UXP/UX,Short,False,intact,intact,intact,DXP,8:10,Long,True,red,08:15,0.467,Above,broken,broken,broken,-1.333,1.533,09:15,09:00,D,red,Long,False,11:05,-1.167,-1.300,-0.333,-2.000,broken,intact,intact
2013-12-20,Friday,UXP/UX,Long,True,intact,broken,broken,U,4:05,Short,True,NEUTRAL,07:20,-0.231,Inside,broken,broken,broken,-3.615,0.077,08:30,09:05,RX,red,Long,True,10:50,-0.192,-0.077,-1.462,1.077,broken,broken,intact
2013-12-19,Thursday,DXP/DX,Long,True,intact,intact,intact,UX,7:45,Long,True,green,08:25,-0.222,Inside,broken,intact,intact,-1.667,2.111,08:55,09:25,UXP,green,Long,True,11:05,2.194,2.333,2.833,1.556,broken,intact,intact
2013-12-18,Wednesday,DXP/DX,Long,True,intact,broken,broken,RX,4:10,Short,True,red,08:00,-0.516,Inside,broken,intact,broken,-1.323,-0.258,08:40,09:25,UXP,green,Short,True,10:40,-1.823,-1.839,-2.419,-1.226,broken,intact,broken
2013-12-17,Tuesday,RC,Long,False,broken,broken,broken,DXP,5:45,Long,True,red,08:00,0.231,Inside,intact,intact,broken,0.154,5.077,08:30,09:00,UXP,green,Short,True,11:15,3.577,3.731,4.615,2.538,broken,intact,broken
2013-12-16,Monday,UXP/UX,Short,True,intact,broken,broken,D,4:00,Long,True,green,04:20,1.261,Above,intact,intact,intact,0.065,1.370,09:00,08:30,UXP,green,Long,True,10:30,1.152,1.185,1.413,0.891,intact,intact,intact
2013-12-13,Friday,DXP/DX,Long,True,broken,broken,broken,UX,4:20,Short,True,green,04:40,3.385,Below,intact,intact,intact,3.000,8.154,09:10,08:35,DXP,red,Short,False,10:40,6.615,6.615,5.769,7.462,intact,intact,intact
2013-12-12,Thursday,DXP/DX,Short,True,broken,intact,broken,UXP,4:20,Short,False,red,06:55,-2.214,Above,intact,broken,broken,-5.214,-1.429,08:30,09:05,UXP,red,Short,True,14:25,-2.036,-1.786,-3.071,-1.000,intact,intact,broken
2013-12-11,Wednesday,UXP/UX,Short,True,intact,intact,broken,DXP,4:50,Long,False,green,08:25,-2.133,Below,intact,intact,intact,-3.867,-0.733,09:25,09:05,DXP,red,Long,False,10:30,-4.133,-4.433,-3.200,-5.067,intact,intact,intact
2013-12-10,Tuesday,RC,Long,True,intact,intact,intact,UXP,4:05,Long,True,green,04:10,3.000,Above,intact,intact,broken,1.500,5.500,08:35,09:05,UXP,red,Short,False,10:40,3.500,3.429,4.429,2.571,intact,intact,intact
